id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,neg_log10_padj
ANKFN1,274.734958612028,37.8459667602539,380.018954990594,10.0412008866872,3.32785991493933,3.96919389036532e-14,1.03612960810319e-12,11.984585915861658
ANKLE1,428.648525935047,112.950894651571,568.958584283259,5.03722069699733,2.33262794153579,1.22852519943326e-08,1.57130166474958e-07,6.803740429371686
ANKMY1,575.759922892542,305.534677227093,695.860032077185,2.27751572552263,1.1874610154127,0.000666907029403045,0.00344462149527335,2.4628584926374106
ANKRD10,4104.79815673151,2910.45532354176,4635.61719370473,1.59274638446042,0.671516562525301,0.0152723904854014,0.0509128108975877,1.2931729248913222
ANKRD13B,198.441052216346,116.968817029182,234.650934521753,2.00609821045904,1.00439223619632,0.0224804241261804,0.0704045096963353,1.15239952163195
ANKRD13D,1969.94503646036,1000.10235726711,2400.98622721291,2.40074049397691,1.26347946509001,5.45000365108669e-05,0.000362248227505611,3.440993730871048
ANKRD22,173.910163016074,329.965042232471,104.552438919898,0.316859138206034,-1.65808647148305,0.000491375936623957,0.00262804573811317,2.580367080650572
ANKRD28,7768.19032464102,2952.40247041423,9908.54048207516,3.35609408993787,1.74678316309118,4.23994943428364e-10,6.71588826777267e-09,8.172896537830807
ANKRD30BL,20748.0229884933,4703.95114129821,27878.7215872467,5.92666053490357,2.56721942571261,9.46866976458493e-18,3.48246528917544e-16,15.458113203631838
ANKRD32,1147.07306832823,1531.23136321877,976.336048376883,0.637614975652372,-0.64924258060652,0.0305615196653564,0.0902488693214589,1.0445582304253762
ANKRD34A,133.413333512195,56.7777592009971,167.473588761616,2.94963364384897,1.5605357771781,0.00265386605929798,0.0116609064313542,1.933267689471092
ANKRD36,5007.94320120447,2855.5916118975,5964.54390756313,2.08872441098108,1.06262215389899,0.000235512060586415,0.00135972325588977,2.8665494744754465
ANKRD36B,2809.94665435438,1922.47772939975,3204.37728766755,1.66679553092563,0.73707713695051,0.0110485694893354,0.0390614998994966,1.4082510845103176
ANKRD36BP2,2407.29334973256,7037.19882554295,349.557582705717,0.0496728302512822,-4.33139923898988,3.09024206105258e-32,4.51239720956616e-30,29.34559267801186
ANKRD42,143.631728622769,78.5760498104139,172.545363650483,2.19590274729763,1.13481416131108,0.0251810429280356,0.0771895604122464,1.1124414323318035
ANKRD44,6386.69717706039,9625.82571832664,4947.08449205317,0.513938714123444,-0.960331762903451,0.000683007731926624,0.00351483200666204,2.454095427492861
ANKRD46,720.019820399257,1017.83223824775,587.658745799927,0.577363069980581,-0.792449263828503,0.0271878110619923,0.0821022695965118,1.0856448372822967
